Mã BĐS,Địa chỉ,Mã ĐVHC,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21887090," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,108.0,3,2,2,11/01/2023,5000000000
21889865," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,4,3,2,11/01/2023,7500000000
21961130," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,112.0,3,2,4,10/01/2023,7135000000
21977051," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",768,70.0,2,2,4,10/01/2023,4500000000
21976341," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,120.0,2,2,4,10/01/2023,7820000000
21954035," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,75.0,2,2,4,10/01/2023,5000000000
21952800," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,52.0,1,1,3,10/01/2023,3080000000
21949940," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,32.0,1,1,4,10/01/2023,1790000000
21931210," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,41.0,1,1,3,10/01/2023,2100000000
21860253," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,97.0,3,2,2,10/01/2023,6850000000
21577806," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,99.0,3,2,0,10/01/2023,5300000000
21576971," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,73.0,2,2,0,10/01/2023,4050000000
21576319," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",768,69.0,2,2,0,10/01/2023,4080000000
21944525," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,110.0,3,2,4,10/01/2023,8400000000
21944172," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",768,70.0,2,2,3,10/01/2023,3950000000
21940541," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,70.0,2,2,3,10/01/2023,4220000000
21896411," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,73.0,2,2,3,10/01/2023,4050000000
21636442," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,57.0,2,1,3,10/01/2023,3312000000
21633545," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,34.0,1,1,0,10/01/2023,2100000000
21587315," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,51.0,1,1,0,10/01/2023,3250000000
21587157," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",768,36.0,1,1,4,10/01/2023,2050000000
21984675," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,69.0,2,2,3,10/01/2023,3900000000
21968211," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,77.0,2,2,4,10/01/2023,4999000000
21945651," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,75.0,2,2,3,10/01/2023,3930000000
21937806," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,57.0,2,1,3,10/01/2023,3300000000
21937229," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,70.0,2,2,3,10/01/2023,4070000000
21936273," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,73.0,2,2,0,10/01/2023,4100000000
21936375," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,96.0,3,2,3,10/01/2023,6090000000
21931390," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,70.0,2,2,3,10/01/2023,3980000000
21930123," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",768,112.0,3,2,4,10/01/2023,7290000000
21864782," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,74.0,2,2,3,10/01/2023,4050000000
21811270," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,73.0,2,2,0,10/01/2023,4000000000
21980983," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,91.0,3,2,3,10/01/2023,5900000000
21975796," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,68.0,2,2,3,10/01/2023,4120000000
21960650," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,41.0,1,1,3,10/01/2023,2100000000
21954157," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",766,75.0,2,2,3,10/01/2023,3930000000
21986517," Hoa Sứ, Phường 7, Quận Phú Nhuận, TPHCM",768,107.0,2,2,2,10/01/2023,5000000000
21986514," Tản Đà, Phường 11, Quận 5, TPHCM",774,98.0,3,2,2,10/01/2023,4800000000
21937264," Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,88.0,2,2,2,10/01/2023,9000000000
21937059," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",769,88.0,2,2,4,10/01/2023,6500000000
21986323," Võ Thị Sáu, Phường Quyết Thắng, TP. Biên Hoà, Đồng Nai",731,53.0,2,2,2,10/01/2023,1800000000
21986325," Nguyễn Trãi, Phường Thanh Bình, TP. Biên Hoà, Đồng Nai",731,80.0,2,2,2,10/01/2023,1750000000
21986328," Nguyễn Trãi, Phường Thanh Bình, TP. Biên Hoà, Đồng Nai",731,80.0,1,1,2,10/01/2023,1800000000
21986401," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",731,70.0,2,2,2,10/01/2023,1340000000
21844369," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,50.0,2,2,2,09/01/2023,1600000000
21840248," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,35.0,1,1,2,09/01/2023,1200000000
21850412," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,57.0,3,2,2,09/01/2023,2230000000
21850410," Quốc Lộ 1K, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,36.0,1,1,4,09/01/2023,1300000000
21836439," Phạm Hữu Lầu, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương",724,45.0,2,1,4,09/01/2023,1375000000
21850418," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,51.0,2,2,2,09/01/2023,1600000000
21808762," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",724,53.0,2,2,2,09/01/2023,1650000000
21519202," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,114.0,2,3,2,09/01/2023,5800000000
21483642," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,09/01/2023,4800000000
21984693," Đại lộ Độc Lập, Phường Dĩ An, Thành Phố Dĩ An, Bình Dương",724,47.0,2,1,2,09/01/2023,820000000
21986049," Minh Khai, Phường Minh Khai, Quận Hai Bà Trưng, Hà Nội",7,110.0,3,2,1,09/01/2023,6600000000
21985797," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",731,53.0,2,2,2,09/01/2023,700000000
21985878," Đồng Khởi, Phường Tam Hòa, TP. Biên Hoà, Đồng Nai",731,53.0,2,2,2,09/01/2023,700000000
21985922," Quốc Lộ 1K, Phường Bửu Long, TP. Biên Hoà, Đồng Nai",731,62.0,1,1,2,09/01/2023,1950000000
21977785," Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, TPHCM",760,120.0,3,3,3,08/01/2023,21500000000
21968868," Võ Văn Kiệt, Phường Cầu Ông Lãnh, Quận 1, TPHCM",760,69.0,2,2,2,08/01/2023,9100000000
21969078," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,74.0,3,2,2,08/01/2023,3550000000
21932782," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",778,95.0,2,2,2,07/01/2023,3500000000
21932769," Nguyễn Văn Linh, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",785,54.0,1,1,2,07/01/2023,1400000000
21827205," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,58.0,2,2,2,07/01/2023,2250000000
21825664," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,56.0,2,1,2,07/01/2023,2250000000
21831019," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",778,85.0,3,2,2,07/01/2023,2150000000
21932045," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,80.0,2,2,2,07/01/2023,3100000000
21961211," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,69.0,2,2,2,07/01/2023,2500000000
21963226," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,69.0,2,2,2,07/01/2023,2530000000
21945247,"685 Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",767,106.0,3,3,4,07/01/2023,3500000000
21948248,"685 Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",767,82.0,2,2,4,07/01/2023,3050000000
21948287,"685 Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",767,82.0,2,2,4,07/01/2023,3050000000
21804967," Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",766,33.0,2,1,4,07/01/2023,855000000
21805087," Nguyễn Đức Thuận, Phường 13, Quận Tân Bình, TPHCM",766,33.0,2,1,0,07/01/2023,950000000
21845604,"16 Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",492,72.0,2,2,0,07/01/2023,2300000000
21854991,"16 Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",492,71.0,2,2,1,07/01/2023,2250000000
21856052,"16 Lý Thường Kiệt, Phường Thạch Thang, Quận Hải Châu, Đà Nẵng",492,64.0,2,2,1,07/01/2023,2300000000
21780309,"307 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,77.0,2,2,0,07/01/2023,2450000000
21755630,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,67.0,2,2,0,07/01/2023,2580000000
21747528,"537 Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,102.0,3,2,2,07/01/2023,4900000000
21739160," Đường số 62, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,133.0,3,3,2,07/01/2023,4200000000
21744638," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,106.0,3,3,0,07/01/2023,3600000000
21732499," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,138.0,2,2,2,07/01/2023,7500000000
21694241,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,144.0,3,3,0,07/01/2023,4590000000
21844413," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,84.0,3,3,0,07/01/2023,2950000000
21863329," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,81.0,2,2,0,07/01/2023,3150000000
21863301," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,60.0,2,2,2,07/01/2023,1970000000
21518376,"9 Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,69.0,2,2,2,07/01/2023,3990000000
21650965,"116 Lương Định Của, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",769,78.0,2,2,0,07/01/2023,4600000000
21664742,"307 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,76.0,2,2,0,07/01/2023,2580000000
21866259,"307 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,76.0,2,2,0,07/01/2023,2580000000
21976484," Đường số 3, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,72.0,2,2,2,07/01/2023,3000000000
21960715," Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,58.0,2,1,2,07/01/2023,4000000000
21670654," Lương Định Của, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",769,105.0,3,2,2,07/01/2023,3600000000
21982728," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,74.0,3,2,2,07/01/2023,2000000000
21656729," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,108.0,3,2,2,07/01/2023,3500000000
21670640,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,67.0,2,2,0,07/01/2023,2450000000
21982846," Phước Hữu, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",769,55.0,1,1,4,07/01/2023,1800000000
21755622,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,144.0,3,3,0,07/01/2023,3600000000
21732490," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,07/01/2023,4800000000
21724163," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,97.0,3,2,0,07/01/2023,4300000000
21653990," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,123.0,3,2,2,07/01/2023,4000000000
21519980,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,75.0,2,2,0,07/01/2023,2900000000
21627288," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,144.0,3,3,0,07/01/2023,4600000000
21535853," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,71.0,2,2,2,07/01/2023,4300000000
21650960," Nguyễn Văn Hưởng, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,60.0,2,2,0,07/01/2023,2500000000
21613073," Đường số 62, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,62.0,2,1,2,07/01/2023,2000000000
21960734," Đỗ Xuân Hợp, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,56.0,2,2,0,07/01/2023,1900000000
21616760,"383 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,60.0,1,1,0,07/01/2023,1980000000
21616746," Nguyễn Duy Trinh, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,60.0,2,2,2,07/01/2023,2200000000
21615015,"307 Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,98.0,3,2,0,07/01/2023,3300000000
21487717," Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,78.0,2,2,2,07/01/2023,3200000000
21518372," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,07/01/2023,2700000000
21982701," Đường số 62, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,114.0,2,2,0,07/01/2023,3990000000
21977581," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,81.0,2,2,0,07/01/2023,3000000000
21984832," Đường số 62, Phường Bình Trưng Đông, Quận 2 (TP. Thủ Đức), TPHCM",769,114.0,2,2,0,07/01/2023,3990000000
21985136," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,90.0,3,2,1,07/01/2023,3200000000
21674213," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,06/01/2023,4500000000
21674199," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,55.0,1,1,2,06/01/2023,2800000000
21674315," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,8000000000
21674343," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,147.0,3,2,2,06/01/2023,7000000000
21674368," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4150000000
21674422," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,70.0,2,1,2,06/01/2023,3300000000
21674435," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,120.0,3,2,2,06/01/2023,6000000000
21674449," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,163.0,4,3,2,06/01/2023,7000000000
21675279," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,55.0,1,1,2,06/01/2023,2750000000
21678167," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,112.0,3,2,2,06/01/2023,5300000000
21678195," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,118.0,3,2,2,06/01/2023,5990000000
21679043," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4150000000
21680518," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,8000000000
21684470," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,147.0,3,2,2,06/01/2023,7200000000
21685602," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,98.0,2,2,2,06/01/2023,4390000000
21678128," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,106.0,2,2,2,06/01/2023,4500000000
21675298," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,6400000000
21678492," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,06/01/2023,4550000000
21678927," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,130.0,3,2,2,06/01/2023,5500000000
21678976," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,163.0,3,3,2,06/01/2023,6350000000
21680183," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,06/01/2023,4500000000
21682025," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,8000000000
21682128," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,130.0,3,2,2,06/01/2023,5990000000
21682142," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,126.0,3,3,2,06/01/2023,5600000000
21684245,"23- 25- 27 Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4500000000
21684259," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,108.0,3,2,2,06/01/2023,5700000000
21684276," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4500000000
21684348," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,56.0,1,1,2,06/01/2023,2800000000
21684498," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,100.0,2,2,2,06/01/2023,4500000000
21685586," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,77.0,2,2,2,06/01/2023,4000000000
21674056," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4500000000
21674080," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,120.0,3,2,2,06/01/2023,6000000000
21674109," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,123.0,3,2,2,06/01/2023,5500000000
21674233," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,7000000000
21675244," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,06/01/2023,4500000000
21685593," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,7800000000
21678144," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.5,2,2,2,06/01/2023,4600000000
21680485," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,124.0,3,2,2,06/01/2023,5500000000
21681003," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,120.0,3,2,2,06/01/2023,6000000000
21681052," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,147.0,3,2,2,06/01/2023,7000000000
21682038," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,163.0,3,3,2,06/01/2023,6400000000
21682054," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,60.35,1,1,2,06/01/2023,3300000000
21678270," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4700000000
21679097," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,120.0,3,2,2,06/01/2023,5900000000
21680100," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,97.0,2,2,2,06/01/2023,4150000000
21680964," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,70.0,2,1,2,06/01/2023,3300000000
21680457," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,100.0,2,2,2,06/01/2023,4500000000
21681028," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,7000000000
21684294," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,7400000000
21684326," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,138.0,3,2,2,06/01/2023,5700000000
21685597," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,123.0,3,2,2,06/01/2023,6000000000
21685547," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,119.0,3,2,2,06/01/2023,6050000000
21684394," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,124.0,3,2,2,06/01/2023,5700000000
21680849," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4500000000
21680872," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,56.0,1,1,2,06/01/2023,2900000000
21680815," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,8000000000
21680767," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,250.0,5,4,2,06/01/2023,13000000000
21680276," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,126.0,3,3,2,06/01/2023,5700000000
21680249," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,6400000000
21680147," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,60.0,1,1,2,06/01/2023,3050000000
21685606," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,6300000000
21685609," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,130.0,3,2,2,06/01/2023,5500000000
21684513," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,106.0,2,2,2,06/01/2023,4600000000
21684434," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,162.0,3,3,2,06/01/2023,8000000000
21680524," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,163.0,3,3,2,06/01/2023,7990000000
21680124," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,97.0,2,2,2,06/01/2023,4400000000
21680074," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,69.9,2,1,2,06/01/2023,3300000000
21679127," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,2,2,2,06/01/2023,4550000000
21678898," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,246.0,5,4,2,06/01/2023,13000000000
21678484," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,147.0,3,2,2,06/01/2023,6950000000
21678300," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,138.0,3,2,2,06/01/2023,5700000000
21678246," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,97.0,2,2,2,06/01/2023,4400000000
21678228," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,56.0,1,1,2,06/01/2023,2700000000
21678176," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,108.0,3,2,2,06/01/2023,5400000000
21675259," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,120.0,3,2,2,06/01/2023,6000000000
21675165," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,95.0,2,2,2,06/01/2023,4150000000
