,Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
2227,22003691," Ngô Tất Tố, Phường 19, Quận Bình Thạnh, TPHCM",60.0,1,1,2,20/03/2023,1320000000
2228,21914834," Trịnh Quang Nghị, Phường 7, Quận 8, TPHCM",62.0,2,2,4,20/03/2023,1759000000
2229,22042518," Cao Lỗ, Phường 4, Quận 8, TPHCM",85.0,3,2,2,20/03/2023,1765000000
2230,22015669," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",73.0,2,2,2,20/03/2023,2050000000
2231,21885415," Hoàng Quốc Việt, Phường Phú Mỹ, Quận 7, TPHCM",66.0,2,2,4,20/03/2023,2090000000
2232,21996084," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",79.0,2,2,2,20/03/2023,6350000000
2233,22014189," Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",146.0,3,2,1,20/03/2023,4900000000
2234,22066887," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",72.0,2,2,2,20/03/2023,1690000000
2235,21465133," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",91.0,2,2,4,20/03/2023,6800000000
2236,22011977," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",83.0,3,2,3,20/03/2023,2360000000
2238,22003672," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",62.0,2,1,2,20/03/2023,1350000000
2239,21914768," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",68.0,2,2,4,20/03/2023,1990000000
2240,22001886," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",130.0,3,2,3,20/03/2023,1950000000
2241,22042510," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",88.0,3,2,2,20/03/2023,2805000000
2242,21941335," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",154.0,4,3,2,20/03/2023,16500000000
2243,22025594," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",70.0,2,2,2,20/03/2023,1750000000
2244,21885372," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",90.0,3,2,4,20/03/2023,2180000000
2245,21994131," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",100.0,3,2,2,20/03/2023,3150000000
2246,22011590," Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội",90.0,2,2,1,20/03/2023,3510000000
2247,22003018," Phú Thuận, Phường Phú Thuận, Quận 7, TPHCM",74.0,2,2,2,20/03/2023,1790000000
2248,22051657," Mai Văn Ngọc, Phường 10, Quận Phú Nhuận, TPHCM",47.0,2,2,2,20/03/2023,1150000000
2249,21465603," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",108.0,3,2,4,20/03/2023,8100000000
2250,20905014," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",120.0,3,2,2,20/03/2023,5550000000
2251,22009929," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",60.0,2,2,3,20/03/2023,1020000000
2252,21323523," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,51000000
2254,22003653," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",81.0,2,2,2,20/03/2023,2195000000
2255,21913844," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",72.0,2,2,4,20/03/2023,2095000000
2256,22001871," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",82.0,2,2,3,20/03/2023,1860000000
2257,21860969," Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TPHCM",82.0,2,2,2,20/03/2023,3560000000
2258,21937937," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",60.0,2,1,4,20/03/2023,2600000000
2259,21885364," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",83.0,2,2,4,20/03/2023,1890000000
2260,21994118," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",135.0,3,2,2,20/03/2023,4210000000
2261,22003028," Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",84.0,2,2,2,20/03/2023,3060000000
2262,22068211," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",76.0,1,1,2,20/03/2023,3865000000
2263,22010156," Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",66.0,2,1,3,20/03/2023,1350000000
2264,21323502," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,60000000
2265,22003646," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",89.0,3,3,2,20/03/2023,1850000000
2266,21913753," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",72.0,2,2,2,20/03/2023,2050000000
2267,22001861," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",71.0,2,2,3,20/03/2023,1550000000
2268,21732690," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",108.0,3,2,2,20/03/2023,3960000000
2269,21860974," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",107.0,3,2,2,20/03/2023,3250000000
2270,22020380," Đường số 5, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",65.0,2,1,2,20/03/2023,1020000000
2271,21885094," Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",58.0,2,1,4,20/03/2023,2880000000
2272,21994063," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",108.0,3,2,2,20/03/2023,4320000000
2273,22003009," Linh Đông, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), TPHCM",78.0,2,2,2,20/03/2023,920000000
2274,22066905," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",85.0,2,2,2,20/03/2023,3460000000
2275,22015569," Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM",62.0,2,2,3,20/03/2023,1340000000
2276,22003617," Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",82.0,2,2,2,20/03/2023,1870000000
2277,21917845," Đường D6, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",59.0,1,1,2,20/03/2023,1378000000
2278,22001371," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",73.29,2,2,3,20/03/2023,1350000000
2279,21861061," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",75.0,2,2,2,20/03/2023,3480000000
2280,22019797," Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, TPHCM",68.0,2,1,2,20/03/2023,1265000000
2281,21885153," Nguyễn Đình Chiểu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",87.0,2,2,4,20/03/2023,4150000000
2282,21994056," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",48.7,1,1,2,20/03/2023,1430000000
2283,22058858," Hồng Lạc, Phường 10, Quận Tân Bình, TPHCM",60.0,2,2,2,20/03/2023,1420000000
2284,22015553," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",68.0,2,2,3,20/03/2023,2140000000
2285,22015561," Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",50.0,1,1,3,20/03/2023,980000000
2286,21568468," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4300000000
2288,22003536," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",92.0,3,2,2,20/03/2023,2135000000
2289,21917803," Lê Đức Thọ, Phường 13, Quận Gò Vấp, TPHCM",62.0,2,2,2,20/03/2023,1567000000
2290,22001367," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",77.0,2,2,3,20/03/2023,1720000000
2291,21732713," Nguyễn Cơ Thạch, Phường An Lợi Đông, Quận 2 (TP. Thủ Đức), TPHCM",93.0,2,2,2,20/03/2023,1950000000
2292,21861069," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",56.0,1,1,2,20/03/2023,1720000000
2293,22019780," Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, TPHCM",68.0,2,1,2,20/03/2023,1015000000
2294,21887191," Hoa Sứ, Phường 7, Quận Phú Nhuận, TPHCM",104.0,2,2,2,20/03/2023,3270000000
2295,21993991," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",70.0,2,2,2,20/03/2023,1920000000
2296,21028216," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",161.0,2,2,4,20/03/2023,1800000000
2297,22002993," Gò Dưa, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), TPHCM",69.0,2,2,2,20/03/2023,910000000
2298,22058848," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",74.0,2,2,2,20/03/2023,2460000000
2299,21472382," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",108.0,3,3,2,20/03/2023,8100000000
2300,22015548," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",96.0,3,2,3,20/03/2023,1580000000
2301,21506014," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.3,2,1,4,20/03/2023,3000000000
2303,22065412," Xuân Thủy, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội",117.0,3,2,2,20/03/2023,6250000000
2305,22003509," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,2,20/03/2023,1680000000
2306,21917127," Bùi Văn Ba, Phường Tân Thuận Đông, Quận 7, TPHCM",76.0,2,2,2,20/03/2023,2538000000
2307,22001247," Nguyễn Thị Thập, Phường Tân Phú, Quận 7, TPHCM",73.0,2,2,3,20/03/2023,1520000000
2308,21732720," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",65.0,2,2,2,20/03/2023,1639000000
2309,21861180," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",66.0,2,2,2,20/03/2023,1570000000
2310,22019719," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",73.0,2,1,2,20/03/2023,2220000000
2311,21887154," Lý Nam Đế, Phường 7, Quận 11, TPHCM",76.6,2,2,4,20/03/2023,1590000000
2312,21993694," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",119.0,3,2,2,20/03/2023,1945000000
2313,21932872," Nguyễn Thị Tú, Phường Bình Hưng Hòa B, Quận Bình Tân, TPHCM",68.0,2,2,2,20/03/2023,1150000000
2314,22058818," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",62.0,2,2,2,20/03/2023,1730000000
2315,21903748," Liễu Giai, Phường Liễu Giai, Quận Ba Đình, Hà Nội",75.0,2,2,1,20/03/2023,9000000000
2316,22015536," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",76.2,2,2,3,20/03/2023,1620000000
2317,21430607," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",141.9,3,2,3,20/03/2023,7662000000
2318,22056154," Sài Đồng, Phường Phúc Đồng, Quận Long Biên, Hà Nội",75.0,2,1,2,20/03/2023,2010000000
2320,22065584," Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",101.0,3,2,2,20/03/2023,7400000000
2321,22003497," Võ Công Tồn, Phường Tân Quý, Quận Tân Phú, TPHCM",62.0,2,1,2,20/03/2023,1585000000
2322,21917119," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",68.0,2,2,2,20/03/2023,1728000000
2323,22000850," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",65.0,2,2,3,20/03/2023,1430000000
2324,21732728," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",66.0,2,2,2,20/03/2023,1430000000
2325,21861277," Linh Đông, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), TPHCM",78.0,2,2,2,20/03/2023,1860000000
2326,22019716," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",62.0,2,2,2,20/03/2023,1820000000
2327,21887093," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",65.0,2,2,2,20/03/2023,1790000000
2328,21993690," Võ Văn Kiệt, Phường 6, Quận 8, TPHCM",93.0,3,2,2,20/03/2023,1780000000
2329,21932500," Thành Thái, Phường 14, Quận 10, TPHCM",87.0,2,2,2,20/03/2023,1670000000
2330,22058475," Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",86.0,2,2,2,20/03/2023,1875000000
2331,21472672," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",87.0,2,2,4,20/03/2023,5890000000
2332,22015528," Đường số 83, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",68.7,2,2,3,20/03/2023,1440000000
2333,22056215," Lý Sơn, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",85.0,2,1,2,20/03/2023,2399000000
2334,22003378," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",90.0,2,2,2,20/03/2023,1820000000
2335,22020982," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",85.0,2,2,2,20/03/2023,1290000000
2337,21917106," Tạ Quang Bửu, Phường 7, Quận 8, TPHCM",72.0,2,2,2,20/03/2023,1963000000
2338,22000841," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",79.0,2,2,3,20/03/2023,1050000000
2339,21732729," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",89.0,2,2,2,20/03/2023,2390000000
2340,21861843," Quốc Lộ 13, Phường 26, Quận Bình Thạnh, TPHCM",90.0,2,2,2,20/03/2023,2078000000
2341,22066254," Hùng Vương, Phường 12, Quận 5, TPHCM",130.0,3,3,2,20/03/2023,6499000000
2342,22019705," Hậu Giang, Phường 11, Quận 6, TPHCM",112.0,3,2,2,20/03/2023,1930000000
2343,21887108," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",54.0,2,2,2,20/03/2023,1680000000
2344,21993670," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",93.0,2,2,2,20/03/2023,2550000000
2345,22054927," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",80.0,2,2,2,20/03/2023,4450000000
2346,21932468," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",76.0,2,2,3,20/03/2023,1950000000
2347,22058445," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",63.0,2,2,2,20/03/2023,1280000000
2348,21472678," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",61.0,2,2,4,20/03/2023,4500000000
2349,22012286," Trương Đăng Quế, Phường 3, Quận Gò Vấp, TPHCM",70.0,2,2,3,20/03/2023,1550000000
2350,21830922," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",85.0,2,2,2,20/03/2023,6000000000
2351,22016626," Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",110.0,2,2,2,20/03/2023,7950000000
2352,22028328," Võ Văn Kiệt, Phường 16, Quận 8, TPHCM",86.0,2,2,2,20/03/2023,1605000000
2353,22020912," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",92.0,2,2,2,20/03/2023,1580000000
2354,21917087," Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",77.0,2,2,2,20/03/2023,1315000000
2355,22000836," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",67.0,2,2,3,20/03/2023,1390000000
2356,21732734," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",86.0,2,2,2,20/03/2023,1758000000
2357,21861857," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",65.0,2,2,2,20/03/2023,1755000000
2358,22066232," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",83.0,3,2,2,20/03/2023,3300000000
2359,22019699," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84.0,3,2,2,20/03/2023,2060000000
2360,21886859," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",74.0,2,2,4,20/03/2023,2380000000
2361,21993652," Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",83.0,3,3,2,20/03/2023,3860000000
2362,21491252," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",50.0,1,1,4,20/03/2023,2260000000
2363,22008467," Nam Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65.0,2,2,1,20/03/2023,2580000000
2364,21932505," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",72.0,2,2,2,20/03/2023,1400000000
2365,22058428," Gò Dầu, Phường Tân Quý, Quận Tân Phú, TPHCM",74.0,3,2,2,20/03/2023,1615000000
2366,21472693," Cách Mạng Tháng 8, Phường 12, Quận 10, TPHCM",61.0,2,2,3,20/03/2023,4500000000
2367,22012276," Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",62.8,2,2,3,20/03/2023,1050000000
2369,22049079," Phúc Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",86.0,2,1,2,20/03/2023,1850000000
2370,21829892," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",124.0,3,2,2,20/03/2023,10800000000
2371,22023003," Nguyễn Ngọc Vũ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",77.0,2,2,2,20/03/2023,3100000000
2372,22024277," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",55.0,2,1,2,20/03/2023,1475000000
2373,22020829," Xa Lộ Hà Nội, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",90.88,3,2,2,20/03/2023,1270000000
2375,21917066," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",93.0,2,2,2,20/03/2023,3618000000
2376,22000830," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",80.0,2,2,3,20/03/2023,1270000000
2377,21732738," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",88.0,2,2,2,20/03/2023,1942000000
2378,21861867," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",85.0,2,2,2,20/03/2023,1840000000
2379,22019068," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",108.0,2,2,2,20/03/2023,4050000000
2380,21886873," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74.0,2,2,4,20/03/2023,2780000000
2381,21992989," Phan Chu Trinh, Phường 12, Quận Bình Thạnh, TPHCM",62.0,2,1,2,20/03/2023,1650000000
2382,22008390," Nam Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",88.4,2,2,1,20/03/2023,2750000000
2383,21932471," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",75.0,2,2,2,20/03/2023,2445000000
2384,22058418," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",67.0,2,2,2,20/03/2023,1720000000
2385,22011983," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",75.9,2,2,3,20/03/2023,1520000000
2386,22048921," Lý Sơn, Phường Ngọc Thụy, Quận Long Biên, Hà Nội",76.0,2,1,2,20/03/2023,2350000000
2387,22024275," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",81.0,3,2,2,20/03/2023,1845000000
2388,22020821," Nam Kỳ Khởi Nghĩa, Phường 8 (Phường Võ Thị Sáu), Quận 3, TPHCM",58.0,2,1,2,20/03/2023,2270000000
2389,21917025," Tô Hiệu, Phường Hiệp Tân, Quận Tân Phú, TPHCM",47.0,1,1,2,20/03/2023,1157000000
2390,22000414," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74.0,2,2,3,20/03/2023,1950000000
2391,21732742," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",160.0,3,2,2,20/03/2023,3450000000
2392,21861951," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",68.0,2,1,2,20/03/2023,3150000000
2393,22019046," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",50.0,1,1,2,20/03/2023,1280000000
2394,21886623," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",83.0,2,2,4,20/03/2023,3050000000
2395,21992971," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",75.0,2,2,2,20/03/2023,1860000000
2396,22008255," Vũ Phạm Hàm, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",80.0,2,2,1,20/03/2023,3000000000
2397,21932290," Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, TPHCM",93.0,2,2,2,20/03/2023,2010000000
2398,22058392," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",71.0,2,2,2,20/03/2023,1910000000
2399,21473516," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",61.0,1,2,4,20/03/2023,5000000000
2400,22011985," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",67.0,2,2,3,20/03/2023,1420000000
2401,21391712," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.6,2,2,3,20/03/2023,6800000000
2402,22048813," Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội",110.0,3,2,2,20/03/2023,2700000000
2404,22018264," Tân Thành, Phường Tây Thạnh, Quận Tân Phú, TPHCM",57.0,2,1,2,20/03/2023,1565000000
2405,22020813," Trần Văn Kiểu, Phường 10, Quận 6, TPHCM",48.0,1,1,2,20/03/2023,1290000000
2406,22000411," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",72.0,2,2,3,20/03/2023,1530000000
2407,21862018," Nguyễn Văn Linh, Phường Tân Thuận Tây, Quận 7, TPHCM",80.0,3,2,2,20/03/2023,2545000000
2408,22018992," Đường số 1, Phường Trường Thọ, Quận Thủ Đức (TP. Thủ Đức), TPHCM",51.0,2,1,2,20/03/2023,1320000000
2409,21886506," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",72.5,2,2,2,20/03/2023,3950000000
2410,21992950," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",89.0,2,2,2,20/03/2023,4215000000
2411,22047534," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",70.0,2,1,2,20/03/2023,3400000000
2412,21755348," Hậu Giang, Phường 11, Quận 6, TPHCM",83.0,2,2,2,20/03/2023,2600000000
2413,22004770," Nam Trung Yên, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",65.0,2,1,1,20/03/2023,2200000000
2414,21926675," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,2,20/03/2023,1310000000
2415,22057525," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",72.0,2,2,2,20/03/2023,3120000000
2416,22011979," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",79.0,2,2,3,20/03/2023,1980000000
2417,22057265," Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",35.0,1,1,1,20/03/2023,700000000
2418,21389772," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,3,20/03/2023,5200000000
2419,22053911," Đoàn Khuê, Phường Việt Hưng, Quận Long Biên, Hà Nội",113.0,3,2,2,20/03/2023,2549000000
2420,22037336," Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",57.0,2,1,2,20/03/2023,2350000000
2422,21553936," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",100.0,3,2,2,20/03/2023,5400000000
2423,20501919," Lê Duẩn, Phường Phương Liên, Quận Đống Đa, Hà Nội",40.0,2,2,2,20/03/2023,700000000
2424,21915096," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",77.0,2,2,2,20/03/2023,1598000000
2425,22000407," Gò Dưa, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM",87.0,2,2,3,20/03/2023,1320000000
2426,21732756," Đường số 104, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",89.0,2,2,2,20/03/2023,5730000000
2427,22022326," Tân Hòa Đông, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",52.0,2,2,2,20/03/2023,850000000
