Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21901473," Mai Chí Thọ, Phường Thủ Thiêm, Quận 2 (TP. Thủ Đức), TPHCM",241 m2,2,2,Giấy tờ hợp lệ,20/03/2023,35 tỷ
21675325," Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",50 m2,2,1,Sổ đỏ,20/03/2023,730 triệu
21913980," Đường số 83, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",70 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 987 triệu
22053856," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",160 m2,4,3,Sổ hồng,20/03/2023,4 tỷ 510 triệu
21922522," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",101 m2,3,2,Sổ hồng,20/03/2023,6 tỷ
21859627," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",74 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 270 triệu
21861035," Trương Đăng Quế, Phường 3, Quận Gò Vấp, TPHCM",100 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 860 triệu
21700625," Hậu Giang, Phường 11, Quận 6, TPHCM",83 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 600 triệu
21462846," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",61 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 150 triệu
21775440," Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",112 m2,3,2,Sổ đỏ,20/03/2023,4 tỷ 800 triệu
21682751," Tạ Quang Bửu, Phường 7, Quận 8, TPHCM",67 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 100 triệu
21506116," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",114 m2,3,2,Hợp đồng mua bán,20/03/2023,5 tỷ 500 triệu
21997889," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",128 m2,3,2,Sổ hồng,20/03/2023,7 tỷ 800 triệu
22021572," Hùng Vương, Phường 12, Quận 5, TPHCM",130 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 300 triệu
21913813," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",82 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 745 triệu
22053845," Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",96 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 570 triệu
21861029," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",90 m2,3,2,Hợp đồng mua bán,20/03/2023,3 tỷ 790 triệu
21028209," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",48 m2,1,1,Sổ hồng,20/03/2023,1 tỷ 580 triệu
21673081," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 100 triệu
21506070," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 850 triệu
21997872," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",137 m2,3,2,Sổ hồng,20/03/2023,7 tỷ 900 triệu
22021563," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",106 m2,2,3,Sổ hồng,20/03/2023,2 tỷ 100 triệu
21913583," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",78 m2,2,2,Hợp đồng mua bán,20/03/2023,1 tỷ 950 triệu
21638129," Hoàng Hoa Thám, Phường Liễu Giai, Quận Ba Đình, Hà Nội",35 m2,1,1,Sổ đỏ,20/03/2023,800 triệu
22053838," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",95 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 448 triệu
21861023," Lạc Long Quân, Phường 5, Quận 11, TPHCM",72 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 850 triệu
21531159," Hậu Giang, Phường 11, Quận 6, TPHCM",95 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 700 triệu
21447892," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",108 m2,3,2,Giấy tờ hợp lệ,20/03/2023,7 tỷ 200 triệu
21682726," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",75 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 100 triệu
21506054," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","120,7 m2",3,3,Giấy tờ hợp lệ,20/03/2023,8 tỷ 500 triệu
22021465," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",70 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 340 triệu
21914820," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",86 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 930 triệu
22053834," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",62 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 682 triệu
21861015," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",90 m2,3,2,Sổ hồng,20/03/2023,4 tỷ 265 triệu
21670893," Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",111 m2,3,2,Sổ đỏ,20/03/2023,3 tỷ 900 triệu
21671187," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",78 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 500 triệu
21506043," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","95,9 m2",2,2,Giấy tờ hợp lệ,20/03/2023,7 tỷ 600 triệu
21945096," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",154 m2,2,2,Sổ hồng,20/03/2023,27 tỷ 500 triệu
22021452," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",44 m2,1,1,Sổ hồng,20/03/2023,1 tỷ 90 triệu
21973817," Kim Ngưu, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",58 m2,2,1,Sổ đỏ,20/03/2023,1 tỷ 500 triệu
21915007," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",81 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 450 triệu
21913023," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",69 m2,2,2,Sổ hồng,20/03/2023,4 tỷ 490 triệu
22053835," Cao Lỗ, Phường 4, Quận 8, TPHCM",85 m2,3,2,Sổ hồng,20/03/2023,1 tỷ 783 triệu
21861002," An Dương Vương, Phường 4, Quận 5, TPHCM",104 m2,3,2,Sổ hồng,20/03/2023,4 tỷ 80 triệu
21614116," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",115 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 600 triệu
21505923," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","111,9 m2",2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 400 triệu
21943828," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",154 m2,3,2,Sổ hồng,20/03/2023,32 tỷ
21782877," Tố Hữu, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",124 m2,3,2,Sổ hồng,20/03/2023,5 tỷ
21445617," Đường số 8, Phường Tân Phú, Quận 7, TPHCM",36 m2,1,1,Hợp đồng mua bán,20/03/2023,880 triệu
22021443," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM","75,9 m2",2,2,Sổ hồng,20/03/2023,1 tỷ 520 triệu
21913854," Đỗ Xuân Hợp, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",70 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 290 triệu
21962964," Cầu Giấy, Phường Láng Thượng, Quận Đống Đa, Hà Nội",53 m2,2,1,Sổ đỏ,20/03/2023,930 triệu
21752135," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",91 m2,3,2,Sổ hồng,20/03/2023,3 tỷ 190 triệu
21445764," Tân Hóa, Phường 14, Quận 6, TPHCM",61 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 100 triệu
21993750," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",70 m2,2,2,Giấy tờ hợp lệ,20/03/2023,7 tỷ
21995332," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",60 m2,2,1,Sổ hồng,20/03/2023,5 tỷ 800 triệu
21665102," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",65 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 200 triệu
21391689," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","86,6 m2",2,2,Giấy tờ hợp lệ,20/03/2023,6 tỷ 950 triệu
22021436," Tô Ngọc Vân, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM","62,26 m2",2,2,Sổ hồng,20/03/2023,1 tỷ 230 triệu
21933440," Giảng Võ, Phường Cát Linh, Quận Đống Đa, Hà Nội",55 m2,2,1,Sổ đỏ,20/03/2023,860 triệu
21914781," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",71 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 492 triệu
21860988," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 260 triệu
21560597," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",115 m2,3,2,Sổ hồng,20/03/2023,4 tỷ 300 triệu
21980607," Kim Giang, Phường Đại Kim, Quận Hoàng Mai, Hà Nội",35 m2,4,3,Sổ đỏ,20/03/2023,3 tỷ 900 triệu
22035931," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",74 m2,2,2,Hợp đồng mua bán,20/03/2023,11 tỷ
21994354," Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",90 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 100 triệu
21641564," Phong Phú, Xã Phong Phú, Huyện Bình Chánh, TPHCM",90 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 200 triệu
21391672," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","106,2 m2",2,2,Hợp đồng mua bán,20/03/2023,9 tỷ 500 triệu
21944963," Trần Kim Xuyến, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội",115 m2,3,2,Sổ hồng,20/03/2023,3 tỷ 700 triệu
21705159," Lê Thánh Tôn, Phường Bến Nghé, Quận 1, TPHCM",203 m2,4,3,Sổ hồng,20/03/2023,45 tỷ
22021427," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",109 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 180 triệu
21931832," Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",50 m2,2,1,Sổ đỏ,20/03/2023,950 triệu
21913834," Đường số 138, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 380 triệu
21672157," Đường D6, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",58 m2,2,1,Sổ hồng,20/03/2023,1 tỷ 460 triệu
21944595," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",115 m2,3,3,Sổ hồng,20/03/2023,4 tỷ 500 triệu
22035982," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",50 m2,1,1,Hợp đồng mua bán,20/03/2023,4 tỷ 800 triệu
21617776," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",65 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ
21390318," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","86,6 m2",2,2,Giấy tờ hợp lệ,20/03/2023,6 tỷ 62 triệu
22038159," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",89 m2,2,2,Sổ hồng,20/03/2023,5 tỷ 300 triệu
21923048," An Dương Vương, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",193 m2,4,3,Sổ hồng,20/03/2023,4 tỷ 950 triệu
22020994," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM","90,5 m2",2,2,Sổ hồng,20/03/2023,1 tỷ 480 triệu
21928425," Cầu Giấy, Phường Láng Thượng, Quận Đống Đa, Hà Nội",50 m2,2,1,Sổ đỏ,20/03/2023,950 triệu
21913802," Tân Thành, Phường Tây Thạnh, Quận Tân Phú, TPHCM",58 m2,2,1,Sổ hồng,20/03/2023,1 tỷ 350 triệu
22005455," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM","65,59 m2",2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 780 triệu
21672122," Đường số 1, Phường 7, Quận 8, TPHCM",67 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 189 triệu
21860955," Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",75 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 860 triệu
21943961," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",63 m2,2,1,Hợp đồng mua bán,20/03/2023,800 triệu
21613967," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 700 triệu
21386952," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Giấy tờ hợp lệ,20/03/2023,6 tỷ 500 triệu
22038149," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",91 m2,2,2,Sổ hồng,20/03/2023,5 tỷ 400 triệu
21957078," Đường số 34, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",56 m2,1,1,Giấy tờ hợp lệ,20/03/2023,1 tỷ 700 triệu
21953606," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",91 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 20 triệu
22017526," Xa Lộ Hà Nội, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM","90,88 m2",2,2,Sổ hồng,20/03/2023,1 tỷ 300 triệu
21913639," Quang Trung, Phường 14, Quận Gò Vấp, TPHCM",77 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 640 triệu
21906100," Hào Nam, Phường Cát Linh, Quận Đống Đa, Hà Nội",52 m2,22,2,Sổ hồng,20/03/2023,1 tỷ 180 triệu
22005451," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",121 m2,3,2,Giấy tờ hợp lệ,20/03/2023,3 tỷ 150 triệu
21921511," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",115 m2,1,1,Sổ hồng,20/03/2023,4 tỷ
21558503," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",86 m2,1,2,Sổ hồng,20/03/2023,7 tỷ
21613916," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 200 triệu
21920907," Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội","126,2 m2",3,2,Sổ hồng,20/03/2023,3 tỷ 800 triệu
22038144," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",90 m2,2,2,Sổ hồng,20/03/2023,5 tỷ 200 triệu
21952209," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",96 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 90 triệu
22017518," Đường số 54, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",59 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 30 triệu
21916955," Đường DC13, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 650 triệu
22005447," Ngô Gia Tự, Phường 2, Quận 10, TPHCM",60 m2,2,1,Giấy tờ hợp lệ,20/03/2023,1 tỷ 140 triệu
21996092," Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",93 m2,3,2,Sổ hồng,20/03/2023,3 tỷ 650 triệu
21935596," Võ Thị Sáu, Phường Thống Nhất, TP. Biên Hoà, Đồng Nai",63 m2,1,1,Sổ hồng,20/03/2023,2 tỷ 290 triệu
21879948," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",63 m2,2,1,Giấy tờ hợp lệ,20/03/2023,2 tỷ 681 triệu
22036480," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",94 m2,3,2,Sổ hồng,20/03/2023,7 tỷ 600 triệu
21482575," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",80 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 200 triệu
22026229," Trương Định, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",90 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 375 triệu
21919212," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 650 triệu
21385441," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","86,6 m2",2,2,Giấy tờ hợp lệ,20/03/2023,70 triệu
21636395," Lê Trọng Tấn, Phường Phú La, Quận Hà Đông, Hà Nội",160 m2,4,3,Sổ hồng,20/03/2023,3 tỷ 300 triệu
22038135," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",107 m2,3,2,Sổ hồng,20/03/2023,7 tỷ 500 triệu
21952199," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",65 m2,2,2,Sổ hồng,20/03/2023,4 tỷ 250 triệu
22017513," Trần Văn Kiểu, Phường 10, Quận 6, TPHCM",71 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 250 triệu
21913768," Vĩnh Hội, Phường 4, Quận 4, TPHCM",68 m2,2,2,Sổ đỏ,20/03/2023,1 tỷ 592 triệu
21853592," Nguyễn Trãi, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",48 m2,2,1,Sổ đỏ,20/03/2023,1 tỷ 100 triệu
22005444," Tân Hòa Đông, Phường 13, Quận 6, TPHCM",65 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 270 triệu
21996086," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",69 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 10 triệu
21866045," Đường D6, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",63 m2,1,1,Giấy tờ hợp lệ,20/03/2023,2 tỷ 646 triệu
22036018," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",121 m2,3,2,Hợp đồng mua bán,20/03/2023,25 tỷ
21482570," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",78 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 200 triệu
21613953," Cao Lỗ, Phường 4, Quận 8, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 650 triệu
21636418," Hoàng Ngân, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",53 m2,2,1,Sổ hồng,20/03/2023,1 tỷ 800 triệu
22038101," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",135 m2,3,2,Sổ hồng,20/03/2023,53 triệu
22028016," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",74 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 960 triệu
22017511," Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM",61 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 80 triệu
21847719," Lê Duẩn, Phường Văn Miếu, Quận Đống Đa, Hà Nội",49 m2,2,1,Sổ hồng,20/03/2023,1 tỷ
21913801," Võ Văn Kiệt, Phường 3, Quận 6, TPHCM",77 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 978 triệu
22005441," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",64 m2,2,1,Giấy tờ hợp lệ,20/03/2023,1 tỷ 580 triệu
21996031," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",136 m2,3,2,Sổ hồng,20/03/2023,6 tỷ 150 triệu
21864982," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",63 m2,1,1,Hợp đồng mua bán,20/03/2023,800 triệu
22025760," Cao Lỗ, Phường 4, Quận 8, TPHCM",92 m2,3,2,Hợp đồng mua bán,20/03/2023,3 tỷ 100 triệu
21384538," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127 m2,3,3,Hợp đồng mua bán,20/03/2023,4 tỷ 550 triệu
22038092," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",125 m2,3,2,Sổ hồng,20/03/2023,8 tỷ 250 triệu
22048405," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",91 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 250 triệu
22027484," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",75 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 55 triệu
22017507," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM","98,11 m2",2,2,Sổ hồng,20/03/2023,2 tỷ 180 triệu
21917018," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",65 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 475 triệu
22004627," Đào Trinh Nhất, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",84 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 390 triệu
21975272," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",124 m2,3,2,Sổ hồng,20/03/2023,10 tỷ 500 triệu
21995222," Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",66 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 980 triệu
21864927," Đường D6, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",63 m2,1,1,Hợp đồng mua bán,20/03/2023,800 triệu
21472655," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",87 m2,2,2,Hợp đồng mua bán,20/03/2023,6 tỷ 500 triệu
21323556," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 450 triệu
22038082," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",131 m2,3,2,Sổ hồng,20/03/2023,11 tỷ 500 triệu
21667513," Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",98 m2,3,2,Sổ hồng,20/03/2023,3 tỷ 500 triệu
22048402," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",91 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 20 triệu
22027603," Đường số 83, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",71 m2,2,2,Không xác định,20/03/2023,1 tỷ 850 triệu
22017506," Đường số 9A, Xã Bình Hưng, Huyện Bình Chánh, TPHCM",77 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 750 triệu
21725243," Chùa Bộc, Phường Trung Liệt, Quận Đống Đa, Hà Nội",50 m2,2,1,Sổ hồng,20/03/2023,1 tỷ 480 triệu
21918031," Thủy Lợi, Phường Phước Long A, Quận 9 (TP. Thủ Đức), TPHCM",69 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 759 triệu
22004614," Đường 3 Tháng 2, Phường 15, Quận 11, TPHCM",117 m2,2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 350 triệu
22055408," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",72 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 722 triệu
21994900," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",70 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 630 triệu
21822175,"130 Nguyễn Đức Cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",91 m2,2,2,Sổ đỏ,20/03/2023,3 tỷ 400 triệu
21995384," Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",68 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 500 triệu
21667557," Tố Hữu, Phường Vạn Phúc, Quận Hà Đông, Hà Nội",105 m2,3,2,Sổ hồng,20/03/2023,4 tỷ 200 triệu
22048401," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",96 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 90 triệu
22028375," Quốc Lộ 1A, Phường Thới An, Quận 12, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 360 triệu
22017484," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",82 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 70 triệu
21917212," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",70 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 757 triệu
21686759," Hồ Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",48 m2,2,1,Sổ đỏ,20/03/2023,840 triệu
22004464," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",69 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 740 triệu
22056560," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 912 triệu
21846220," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",137 m2,3,2,Sổ hồng,20/03/2023,6 tỷ 550 triệu
21993656," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",100 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 370 triệu
21822135," Nguyễn Đức Cảnh, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",100 m2,3,2,Sổ đỏ,20/03/2023,4 tỷ 100 triệu
22015343," Bến Vân Đồn, Phường 6, Quận 4, TPHCM",74 m2,2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 160 triệu
21994804," Lò Lu, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), TPHCM",58 m2,1,1,Hợp đồng mua bán,20/03/2023,2 tỷ 900 triệu
21667594," Tố Hữu, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",78 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 800 triệu
22037907," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",128 m2,3,2,Sổ hồng,20/03/2023,8 tỷ 250 triệu
22048399," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",97 m2,2,2,Sổ hồng,20/03/2023,6 tỷ 850 triệu
